TIMESTAMP,RECORD,BattV_Min,Quantum_Avg(1),Quantum_Avg(2),Quantum_Avg(3),Quantum_Avg(4),Temp_1_Avg,Temp_2_Avg,Temp_3_Avg,Temp_4_Avg,RH_1_Avg,RH_2_Avg,RH_3_Avg,RH_4_Avg,Rain_mm_Sul_Tot,DifuseRadiation_Avg,TotalRadiation_Avg
07-02-2019 22:30,9667,12.57,-0.067,-0.105,-0.037,0.85,25.9,29.76,25.06,-11.54,95.6,48.08,38.35,97.5,0.0,1.607,2.366
07-02-2019 23:00,9668,12.56,-0.058,-0.13,-0.04,0.78,25.85,29.35,24.97,-10.13,96,47.91,38.24,97.4,0.0,1.947,2.349
07-02-2019 23:30,9669,12.55,-0.068,-0.154,-0.03,0.776,25.89,28.41,24.88,-2.102,95.4,47.91,38.26,97.4,0.0,1.566,2.204
08-02-2019 00:00,9670,12.53,-0.069,-0.197,-0.037,0.809,25.85,27.61,24.77,0.699,94.6,48.26,38.55,97.4,0.0,1.651,2.535
08-02-2019 00:30,9671,12.52,-0.063,-0.215,-0.037,0.766,25.75,27.5,24.71,-0.163,95,46.75,37.35,97.4,0.0,1.815,2.308
08-02-2019 01:00,9672,12.5,-0.038,-0.245,-0.041,0.588,25.67,27.43,24.63,-1.959,96.1,46.51,37.12,97.4,0.254,1.888,2.86
08-02-2019 01:30,9673,12.49,-0.04,-0.258,-0.037,0.41,25.22,27.31,24.44,-5.694,96.3,47.48,38.04,97.3,0.0,2.097,3.019
08-02-2019 02:00,9674,12.48,-0.038,-0.288,-0.034,0.354,25.05,27.09,24.19,-35.25,96.9,46.51,37.29,97.4,0.508,1.887,2.595
08-02-2019 02:30,9675,12.45,-0.03,-0.299,-0.035,0.33,25.1,29.32,24.04,-39.83,96.8,46.73,37.48,97.7,0.254,1.988,2.72
08-02-2019 03:00,9676,12.44,-0.015,-0.317,-0.038,0.357,25.01,28.65,23.88,-37.3,97.3,45.75,36.69,97.6,3.302,1.607,2.441
08-02-2019 03:30,9677,12.41,-0.02,-0.391,-0.036,0.4,24.96,29.5,23.8,-36.39,97.7,45.46,36.37,97.7,3.302,1.985,2.756
08-02-2019 04:00,9678,12.41,-0.021,-0.44,-0.041,0.366,24.99,28.79,23.61,-39.29,97.4,45.09,36.07,97.8,1.016,1.825,2.531
08-02-2019 04:30,9679,12.39,-0.016,-0.436,-0.035,0.385,25.01,25.93,23.56,-40.34,97.1,43.17,34.56,97.8,2.286,1.749,2.291
08-02-2019 05:00,9680,12.37,-0.017,-0.429,-0.034,0.345,24.88,25.74,23.45,-40.45,97.7,42.88,34.23,97.8,2.794,1.623,2.678
08-02-2019 05:30,9681,12.35,-0.024,-0.441,-0.038,0.362,24.86,26.01,23.47,-40.63,97.8,43.69,34.95,97.8,1.778,1.535,2.341
08-02-2019 06:00,9682,12.34,0.029,-0.438,-0.034,0.343,24.97,26.05,23.41,-40.67,95.9,43.4,34.73,97.8,0.508,1.835,2.726
08-02-2019 06:30,9683,12.33,7.521,0.625,0.93,0.53,25.34,26.08,23.33,-40.71,93,43.33,34.6,97.7,0.508,7.544,9.08
08-02-2019 07:00,9684,12.42,65.22,10.62,8.5,1.688,25.12,26.49,23.45,-40.7,95.6,43.48,34.72,97.8,0.0,59.31,61.3
08-02-2019 07:30,9685,13.01,191.8,29.13,21.44,3.399,25.48,26.86,23.76,-40.65,95.7,45.46,36.26,97.8,0.0,144.1,160.5
08-02-2019 08:00,9686,13.59,237.6,43.28,28.86,4.041,26.18,27.54,24.26,-40.62,94.4,49.35,39.39,97.7,0.0,187.1,199.0
08-02-2019 08:30,9687,13.57,250.4,50.54,33.49,4.735,26.35,27.91,24.66,-40.61,94.4,51.11,40.8,97.7,0.0,197.8,210.9
08-02-2019 09:00,9688,13.91,435.0,77.54,49.84,6.577,26.86,28.41,24.97,-40.63,91.8,57.33,46.1,97.7,0.254,305.6,351.0
08-02-2019 09:30,9689,13.95,475.1,92.5,66.11,8.82,26.92,28.69,25.23,-40.58,89.9,60.5,48.84,97.7,0.0,363.8,394.3
08-02-2019 10:00,9690,13.96,484.1,84.3,71.7,9.31,27.28,29.31,25.72,-40.56,87.2,63.95,51.57,97.7,0.0,398.2,416.1
08-02-2019 10:30,9691,13.34,675.5,178.3,100.8,12.27,27.61,29.72,26.14,-40.53,84.6,64.88,52.26,97.7,0.0,485.0,563.6
08-02-2019 11:00,9692,13.34,761.1,98.2,99.6,12.85,28.13,30.09,26.61,-33.47,83.4,65.95,53.23,97.0,0.0,471.9,642.5
08-02-2019 11:30,9693,13.35,962.0,86.5,130.2,14.33,34.8,30.96,27.47,-9.61,83.1,68.99,55.85,94.9,0.0,502.1,815.0
08-02-2019 12:00,9694,13.35,782.2,75.04,243.5,12.44,35.8,30.92,27.7,7.809,82.6,68.98,55.85,93.6,0.0,431.6,657.1
08-02-2019 12:30,9695,13.35,438.8,47.53,73.03,13.32,30.75,29.53,26.83,9.02,87.3,62.89,51.47,94.0,1.27,295.2,388.7
08-02-2019 13:00,9696,13.34,485.9,54.74,77.4,11.24,31.94,29.32,26.25,7.258,91.2,60.27,48.64,97.4,1.016,289.3,401.9
08-02-2019 13:30,9697,13.37,135.1,25.04,22.98,4.474,25.7,26.93,24.84,-17.03,93.8,54.27,44.04,96.6,3.302,89.9,94.1
08-02-2019 14:00,9698,13.36,118.2,21.26,18.73,3.595,24.83,26.19,24.12,-38.27,96,48.82,39.23,97.8,2.032,75.83,79.56
08-02-2019 14:30,9699,13.37,101.5,20.21,17.43,3.592,24.72,26.16,24.03,-38.7,96.6,47.27,37.87,97.9,1.27,70.16,72.96
08-02-2019 15:00,9700,13.35,147.1,25.68,27.87,5.513,24.7,26.26,24.13,-38.88,96.6,47.07,37.73,97.8,0.254,103.2,108.6
08-02-2019 15:30,9701,13.35,80.9,14.46,14.28,3.097,24.81,26.48,24.3,-38.93,96.6,46.83,37.48,97.8,0.508,59.85,62.71
08-02-2019 16:00,9702,13.35,82.2,14.48,13.11,2.749,24.94,26.49,24.34,-38.87,96.2,46.21,37.0,97.8,0.254,61.03,63.49
08-02-2019 16:30,9703,13.35,107.3,17.35,17.51,3.269,24.96,26.62,24.4,-38.97,96.3,46.67,37.3,97.8,0.0,84.7,88.8
08-02-2019 17:00,9704,13.36,99.1,16.09,15.19,3.007,24.93,26.58,24.35,-39.0,96.4,47.49,37.99,97.8,0.0,80.9,84.7
08-02-2019 17:30,9705,13.34,88.3,16.84,14.64,2.784,25.09,26.68,24.45,-38.91,95.7,47.56,38.07,97.8,0.0,76.67,79.23
08-02-2019 18:00,9706,13.08,45.54,7.744,6.894,1.799,25.03,26.61,24.4,-38.86,95.8,47.21,37.86,97.8,0.0,41.32,42.85
08-02-2019 18:30,9707,12.69,9.01,1.296,1.013,1.032,24.88,26.5,24.32,-38.77,96.4,45.9,36.75,97.7,0.0,9.65,10.86
08-02-2019 19:00,9708,12.64,0.148,-0.404,-0.057,0.95,24.69,26.26,24.15,-38.78,96.8,45.12,36.16,97.8,0.0,1.84,2.591
08-02-2019 19:30,9709,12.62,0.084,-0.415,-0.059,0.876,24.54,26.15,24.03,-38.81,97.1,45.36,36.31,97.8,0.0,1.711,2.41
08-02-2019 20:00,9710,12.61,0.088,-0.418,-0.06,0.833,24.43,26.05,23.93,-38.97,97.3,44.91,35.92,97.7,0.0,1.655,2.454
08-02-2019 20:30,9711,12.6,0.086,-0.444,-0.054,0.873,24.42,25.96,23.88,-39.09,97.3,45.84,36.69,97.6,0.0,1.355,2.016
08-02-2019 21:00,9712,12.59,0.089,-0.424,-0.057,0.889,24.44,25.98,23.83,-39.06,97.4,45.98,36.76,97.6,0.0,1.63,2.254
08-02-2019 21:30,9713,12.56,0.099,-0.458,-0.052,0.962,24.46,26.05,23.91,-38.94,97.5,46.4,37.11,97.7,0.0,1.822,2.434
08-02-2019 22:00,9714,12.56,0.094,-0.483,-0.059,0.922,24.38,26.06,23.92,-38.97,97.5,45.38,36.26,97.7,0.0,1.525,2.464
08-02-2019 22:30,9715,12.57,0.089,-0.492,-0.061,0.915,24.36,25.91,23.81,-38.85,97.5,46.11,36.85,97.7,0.0,1.681,2.29
08-02-2019 23:00,9716,12.53,0.096,-0.491,-0.055,0.958,24.25,25.81,23.7,-38.96,97.5,46.1,36.91,97.6,0.0,2.075,2.662
08-02-2019 23:30,9717,12.53,0.091,-0.501,-0.058,0.927,24.15,25.69,23.57,-39.09,97.6,45.05,36.06,97.6,0.0,1.676,2.443
09-02-2019 00:00,9718,12.49,0.098,-0.504,-0.06,0.906,24.32,25.66,23.49,-39.54,97.8,45.47,36.39,97.7,0.0,1.481,2.185
09-02-2019 00:30,9719,12.49,0.116,-0.5,-0.059,0.916,24.47,25.7,23.38,-40.07,97.9,45.74,36.56,97.7,0.0,1.625,2.142
09-02-2019 01:00,9720,12.48,0.113,-0.498,-0.058,0.945,24.48,25.88,23.4,-40.29,97.8,45.61,36.46,97.7,0.0,1.57,2.361
09-02-2019 01:30,9721,12.47,0.112,-0.515,-0.048,0.901,24.25,25.97,23.41,-40.33,97.7,45.41,36.25,97.7,0.0,2.255,2.868
09-02-2019 02:00,9722,12.45,0.108,-0.515,-0.054,0.866,24.04,25.93,23.37,-40.37,97.7,45.12,36.07,97.6,0.0,1.876,2.541
09-02-2019 02:30,9723,12.45,0.114,-0.551,-0.06,0.892,24.03,25.93,23.31,-40.3,98.1,45.02,36.04,97.6,0.0,1.725,2.283
09-02-2019 03:00,9724,12.45,0.12,-0.539,-0.063,0.919,24.1,26.04,23.38,-40.38,98.2,45.04,36.02,97.6,0.0,1.939,2.506
09-02-2019 03:30,9725,12.42,0.125,-0.55,-0.051,0.853,24.12,26.11,23.39,-40.32,98.2,45.17,36.1,97.7,0.0,1.432,2.262
09-02-2019 04:00,9726,12.4,0.109,-0.539,-0.051,0.856,24.2,26.09,23.45,-40.27,98.2,45.41,36.28,97.7,1.016,2.057,2.725
09-02-2019 04:30,9727,12.41,0.113,-0.556,-0.053,0.867,24.18,26.13,23.47,-40.24,98.2,45.19,36.16,97.7,0.254,1.443,2.14
09-02-2019 05:00,9728,12.4,0.124,-0.559,-0.051,0.903,24.3,26.1,23.45,-40.25,98.2,45.48,36.34,97.7,0.0,1.668,2.428
09-02-2019 05:30,9729,12.37,0.123,-0.573,-0.046,0.958,24.27,26.21,23.56,-40.36,98.2,45.31,36.25,97.6,0.254,1.757,2.315
09-02-2019 06:00,9730,12.37,0.138,-0.587,-0.046,0.932,24.26,26.24,23.6,-40.27,98,44.58,35.62,97.7,1.27,1.706,2.647
09-02-2019 06:30,9731,12.37,4.967,0.419,0.774,1.042,24.15,26.23,23.57,-40.27,97.8,45.47,36.43,97.7,0.0,5.135,6.153
09-02-2019 07:00,9732,12.4,20.75,3.23,3.377,1.368,24.2,26.25,23.56,-40.33,97.7,45.63,36.48,97.7,0.0,17.4,18.41
09-02-2019 07:30,9733,12.54,49.41,8.4,8.88,1.98,24.33,26.34,23.63,-40.34,97.4,46.09,36.88,97.7,0.0,40.96,43.1
09-02-2019 08:00,9734,12.89,87.2,16.14,15.32,2.713,24.54,26.5,23.79,-40.3,97.3,46.65,37.26,97.7,0.0,70.43,73.8
09-02-2019 08:30,9735,13.23,195.7,36.37,32.01,4.315,25.06,26.83,24.01,-40.26,96.8,46.98,37.41,97.6,0.0,164.1,169.2
09-02-2019 09:00,9736,13.9,379.8,69.67,55.01,6.151,25.68,27.49,24.48,-40.26,93,52.84,41.98,97.6,0.0,302.5,321.9
09-02-2019 09:30,9737,13.9,176.0,29.17,29.65,3.83,25.8,27.77,24.72,-40.26,92.2,54.35,43.44,97.6,0.0,140.8,146.5
09-02-2019 10:00,9738,13.97,294.7,50.31,49.42,5.551,26.24,27.91,24.8,-40.36,91.1,57.0,45.49,97.6,0.0,232.5,242.3
09-02-2019 10:30,9739,13.34,366.8,61.86,61.11,6.566,26.66,28.42,25.28,-40.55,87.9,61.64,49.15,97.3,0.0,304.2,316.3
09-02-2019 11:00,9740,13.35,624.2,86.9,87.5,9.09,27.71,29.19,25.83,-40.38,83.1,64.24,51.12,97.5,0.0,454.1,537.0
09-02-2019 11:30,9741,13.35,476.9,70.1,80.1,9.05,27.99,29.71,26.37,-39.86,81.8,64.41,51.38,97.4,0.0,384.8,410.9
09-02-2019 12:00,9742,13.35,495.5,79.13,87.8,9.87,28.48,29.72,26.42,-39.3,81.7,64.77,51.72,97.2,0.0,395.6,412.0
09-02-2019 12:30,9743,13.38,620.5,86.9,101.1,12.12,28.93,30.17,26.68,-39.28,79.01,65.74,52.45,96.7,0.0,455.9,525.9
09-02-2019 13:00,9744,13.34,441.0,66.24,75.76,9.36,29.45,30.26,27.1,-19.61,80.4,65.88,52.73,96.6,0.0,362.0,384.5
09-02-2019 13:30,9745,13.36,744.3,82.6,337.5,13.88,31.16,30.28,26.96,-4.531,83.4,67.25,53.66,96.0,0.254,433.0,618.5
09-02-2019 14:00,9746,13.34,585.1,72.2,112.2,9.96,31.82,31.12,27.75,4.654,79.58,68.92,55.07,94.2,0.0,378.5,504.1
09-02-2019 14:30,9747,13.34,591.7,82.9,102.9,8.98,32.03,31.18,27.68,5.773,78.83,68.61,54.76,95.3,0.0,385.1,493.1
09-02-2019 15:00,9748,13.34,436.9,88.6,68.84,5.957,32.21,32.04,27.85,10.86,76.25,69.38,55.34,94.9,0.0,271.8,374.6
09-02-2019 15:30,9749,13.35,278.2,43.02,45.76,5.742,32.14,31.8,27.4,10.91,82.2,67.78,53.95,93.4,0.0,227.4,239.9
09-02-2019 16:00,9750,13.35,181.2,30.69,27.6,3.577,31.18,31.53,27.38,10.27,84.6,66.0,52.54,95.0,0.0,155.1,161.5
09-02-2019 16:30,9751,13.34,175.8,38.19,26.12,6.353,30.41,30.77,26.9,8.86,88,65.08,51.96,93.1,0.0,147.8,150.9
09-02-2019 17:00,9752,13.34,127.4,30.02,18.75,4.898,30.37,30.28,26.55,7.65,90.2,63.53,50.74,92.5,0.0,107.5,110.8
09-02-2019 17:30,9753,13.34,73.14,15.73,11.15,3.495,33.87,29.9,26.23,4.724,95.5,61.86,49.48,93.2,0.0,62.06,64.04
09-02-2019 18:00,9754,12.8,25.01,4.636,3.658,2.009,28.02,29.55,25.95,1.706,91.6,59.81,47.77,93.9,0.0,23.21,24.53
09-02-2019 18:30,9755,12.68,6.317,1.216,0.8,1.249,26.77,29.2,25.65,-2.494,93.2,57.7,46.15,93.9,0.0,7.753,8.89
09-02-2019 19:00,9756,12.64,0.023,-0.001,-0.136,0.962,25.97,28.4,25.19,-9.32,94.7,55.62,44.5,93.8,0.0,2.531,3.317
09-02-2019 19:30,9757,12.61,-0.041,-0.06,-0.142,0.637,25.58,27.75,24.82,-23.76,95.2,53.7,42.98,94.3,0.0,1.856,2.587
09-02-2019 20:00,9758,12.6,-0.037,-0.084,-0.124,0.389,25.34,27.35,24.56,-20.24,96.2,51.86,41.58,94.8,0.0,1.527,2.251
09-02-2019 20:30,9759,12.56,-0.036,-0.101,-0.12,0.375,25.15,26.98,24.49,-13.6,96.6,51.05,40.86,95.5,0.0,1.589,2.28
09-02-2019 21:00,9760,12.56,-0.03,-0.12,-0.111,0.295,25,26.91,24.42,-11.06,96.9,49.81,39.74,95.6,0.0,1.633,2.091
09-02-2019 21:30,9761,12.55,-0.018,-0.156,-0.094,0.248,25.01,27.0,24.48,-7.709,97.4,48.74,38.89,95.9,0.0,1.536,2.329
09-02-2019 22:00,9762,12.53,-0.022,-0.209,-0.086,0.253,24.98,27.03,24.56,-8.21,97.5,45.63,36.33,95.9,0.0,2.33,2.778
09-02-2019 22:30,9763,12.52,-0.026,-0.216,-0.086,0.327,24.87,26.85,24.41,-7.677,96.7,44.71,35.6,95.7,0.0,2.035,2.642
09-02-2019 23:00,9764,12.54,-0.02,-0.229,-0.082,0.272,24.81,26.63,24.2,-6.108,96.7,44.65,35.65,95.5,0.0,1.625,2.252
09-02-2019 23:30,9765,12.49,-0.021,-0.246,-0.074,0.37,24.82,26.47,24.04,-8.47,97.2,43.99,35.09,95.7,0.0,1.837,2.505
10-02-2019 00:00,9766,12.49,-0.013,-0.277,-0.079,0.326,24.88,26.36,23.95,-36.6,97.5,43.84,35.06,95.8,0.0,1.476,2.312
10-02-2019 00:30,9767,12.46,-0.018,-0.294,-0.069,0.448,24.75,26.41,23.89,-37.73,97.6,44.09,35.13,96.2,0.0,1.836,2.471
10-02-2019 01:00,9768,12.46,0.002,-0.318,-0.044,0.535,24.51,26.46,23.87,-38.12,97.8,44.05,35.16,96.1,0.0,1.88,2.356
10-02-2019 01:30,9769,12.44,-0.005,-0.353,-0.044,0.491,24.4,26.47,23.87,-37.97,97.9,43.92,35.04,96.1,0.0,1.597,2.371
10-02-2019 02:00,9770,12.42,0.002,-0.38,-0.047,0.351,24.28,26.44,23.86,-37.79,97.9,43.54,34.81,96.2,0.0,1.632,2.235
10-02-2019 02:30,9771,12.44,-0.002,-0.403,-0.041,0.358,24.2,26.41,23.79,-27.2,98,43.55,34.72,96.1,0.0,1.534,2.201
10-02-2019 03:00,9772,12.4,-0.002,-0.421,-0.039,0.739,24.19,26.41,23.77,-7.082,98,43.72,34.91,96.2,0.0,1.594,2.373
10-02-2019 03:30,9773,12.39,0.002,-0.433,-0.04,0.872,24.15,26.42,23.78,-9.64,98,41.9,33.38,96.3,0.0,1.457,2.31
10-02-2019 04:00,9774,12.36,-0.004,-0.451,-0.033,0.824,24.18,26.43,23.75,-11.69,98,40.6,32.29,96.3,0.0,1.524,2.281
10-02-2019 04:30,9775,12.37,-0.009,-0.458,-0.036,0.791,24.14,26.42,23.77,-12.6,98.1,40.21,32.04,96.3,0.0,1.717,2.175
10-02-2019 05:00,9776,12.38,0.001,-0.48,-0.04,0.758,24.12,26.45,23.76,-12.63,98.1,40.15,31.97,96.3,0.0,1.568,2.494
10-02-2019 05:30,9777,12.37,0.017,-0.486,-0.03,1.125,24.15,26.46,23.75,-12.28,98.1,39.97,31.74,96.3,0.254,1.592,2.345
10-02-2019 06:00,9778,12.36,0.042,-0.494,-0.034,1.219,24.15,26.48,23.76,-13.49,98.1,39.95,31.78,96.3,0.0,1.624,2.348
10-02-2019 06:30,9779,12.37,1.984,-0.138,0.298,1.949,24.16,26.51,23.76,-11.03,98.1,40.44,32.14,96.1,0.508,2.968,3.853
10-02-2019 07:00,9780,12.41,14.46,2.205,2.395,2.147,24.19,26.48,23.84,-9.24,98.1,40.09,31.88,96.0,0.254,11.93,12.88
10-02-2019 07:30,9781,12.5,45.67,8.57,8.09,3.038,24.27,26.61,23.9,-10.96,98,40.01,31.76,96.1,1.27,35.45,37.14
10-02-2019 08:00,9782,12.83,55.06,10.83,9.61,3.268,24.29,26.57,23.89,-10.76,97.9,40.84,32.43,96.1,2.286,40.28,42.52
10-02-2019 08:30,9783,13.08,160.1,29.22,27.82,6.543,24.2,26.46,23.76,-12.18,97.1,42.54,33.88,95.4,2.032,120.7,125.1
10-02-2019 09:00,9784,13.63,204.3,36.91,37.19,7.613,24.24,26.6,23.8,-11.1,96.5,42.08,33.49,95.9,0.762,158.8,165.6
10-02-2019 09:30,9785,13.63,133.2,25.52,22.87,5.416,24.15,26.56,23.75,-11.17,96.6,41.43,32.98,95.7,7.112,93.0,96.7
10-02-2019 10:00,9786,13.24,126.2,24.85,21.95,5.413,24.11,26.46,23.67,-30.0,96.8,40.55,32.33,95.5,3.556,83.5,87.3
10-02-2019 10:30,9787,14.13,221.4,46.22,39.24,8.55,23.87,28.1,23.38,-25.88,95.2,41.88,33.34,95.0,6.096,151.5,157.8
10-02-2019 11:00,9788,14.2,358.6,71.2,60.67,12.59,23.98,30.71,23.36,-28.25,95.5,39.97,31.65,94.8,1.778,265.8,277.1
10-02-2019 11:30,9789,14.16,427.8,79.89,80.7,16.88,24.48,31.14,23.83,-31.83,94.8,45.85,36.34,94.4,0.254,327.7,343.9
10-02-2019 12:00,9790,13.38,335.4,59.78,55.33,8.93,24.69,31.27,23.98,-33.28,93.9,47.54,37.82,93.7,0.0,248.6,260.9
10-02-2019 12:30,9791,13.38,315.3,57.64,53.07,9.28,24.95,31.68,24.18,-34.16,93.8,48.34,38.43,93.7,0.254,242.1,251.8
10-02-2019 13:00,9792,13.35,355.3,60.77,59.5,8.91,25.21,31.74,24.39,-36.73,93,50.01,39.91,93.8,0.0,268.2,280.5
10-02-2019 13:30,9793,13.39,327.1,55.08,51.71,6.42,26.06,32.05,24.6,-40.72,90.7,52.52,41.61,94.0,0.0,246.3,256.0
10-02-2019 14:00,9794,13.38,322.7,54.31,53.21,6.664,26.22,32.44,24.86,-41.65,89.9,55.63,44.22,93.8,0.0,251.2,261.1
10-02-2019 14:30,9795,13.38,358.6,66.16,60.14,6.924,26.45,32.63,25.11,-39.75,88.4,57.95,46.09,94.0,0.0,284.1,294.0
10-02-2019 15:00,9796,13.36,332.0,60.0,54.26,6.73,26.75,32.97,25.34,-41.02,87,60.82,48.38,94.1,0.0,257.4,270.7
10-02-2019 15:30,9797,13.34,283.0,47.19,43.08,5.523,26.95,33.03,25.37,-40.98,86.8,60.86,48.44,94.3,0.0,224.3,230.3
10-02-2019 16:00,9798,13.34,295.9,49.8,47.39,5.811,27.97,33.33,25.5,-40.06,85.5,62.53,49.69,94.6,0.0,230.8,242.0
10-02-2019 16:30,9799,13.34,207.2,34.55,33.62,4.625,27.92,33.59,25.58,-40.65,86.1,61.69,48.96,94.6,0.0,170.0,175.9
10-02-2019 17:00,9800,13.34,152.5,26.34,23.82,3.443,27.66,34.23,25.56,-40.91,87.2,60.14,47.83,94.6,0.0,125.0,127.8
10-02-2019 17:30,9801,13.31,110.0,19.02,18.4,2.711,27.52,34.18,25.54,-40.57,88.8,58.93,46.9,94.5,0.0,92.6,95.8
10-02-2019 18:00,9802,13.01,47.29,8.23,6.828,1.462,27.32,33.97,25.48,-39.96,90.8,55.32,43.96,94.5,0.0,42.95,45.51
10-02-2019 18:30,9803,12.63,9.33,1.359,1.254,0.762,26.84,33.58,25.27,-39.91,92.9,49.92,39.68,94.6,0.0,10.97,11.95
10-02-2019 19:00,9804,12.53,0.014,-0.497,-0.063,0.637,26.49,33.09,24.99,-40.03,94.5,46.71,37.09,94.7,0.0,2.506,3.32
10-02-2019 19:30,9805,12.51,-0.039,-0.531,-0.063,0.603,26.11,32.95,24.84,-40.01,95.6,44.22,35.05,94.9,0.0,1.759,2.568
10-02-2019 20:00,9806,12.54,-0.04,-0.55,-0.066,0.574,25.79,32.84,24.66,-40.47,95.1,43.6,34.54,94.4,0.0,1.511,2.438
10-02-2019 20:30,9807,12.57,-0.039,-0.563,-0.066,0.526,25.67,32.59,24.51,-40.36,94.9,43.12,34.14,94.4,0.0,1.609,2.455
10-02-2019 21:00,9808,12.56,-0.037,-0.558,-0.064,0.475,25.46,32.49,24.35,-40.16,95.7,42.76,33.84,94.9,0.0,1.958,2.585
10-02-2019 21:30,9809,12.53,-0.018,-0.57,-0.064,0.516,25.05,32.31,24.17,-40.34,96.6,42.51,33.7,95.2,0.0,1.484,2.17
10-02-2019 22:00,9810,12.49,-0.021,-0.566,-0.073,0.488,24.97,32.29,24.05,-40.58,96.1,42.12,33.33,95.4,0.0,2.054,2.896
10-02-2019 22:30,9811,12.48,-0.011,-0.57,-0.069,0.507,24.66,32.29,23.98,-40.72,97,42.47,33.68,95.4,0.0,1.473,2.118
10-02-2019 23:00,9812,12.44,0.0,-0.585,-0.067,0.607,24.62,32.27,24.09,-40.82,97.3,42.6,33.71,95.4,0.0,1.712,2.412
10-02-2019 23:30,9813,12.46,0.0,-0.603,-0.065,0.664,24.58,32.48,24.16,-40.75,97.4,42.68,33.76,95.4,0.0,1.73,2.322
11-02-2019 00:00,9814,12.34,0.003,-0.617,-0.075,0.652,24.55,32.38,24.11,-40.49,97.3,42.65,33.75,95.6,0.0,1.832,2.821
11-02-2019 00:30,9815,12.39,0.012,-0.616,-0.089,0.642,24.44,32.22,23.91,-40.78,97.3,42.8,33.9,95.5,0.0,1.931,2.785
11-02-2019 01:00,9816,12.41,0.013,-0.613,-0.084,0.572,24.3,32.1,23.73,-40.92,97.4,42.68,33.81,95.1,0.0,1.384,2.492
11-02-2019 01:30,9817,12.41,0.013,-0.603,-0.081,0.532,24.22,31.95,23.66,-40.68,97.6,42.48,33.71,95.4,0.0,1.923,2.63
11-02-2019 02:00,9818,12.38,0.019,-0.605,-0.074,0.46,24.07,31.9,23.64,-41.01,97.7,42.8,33.88,95.7,0.0,2.037,2.658
11-02-2019 02:30,9819,12.3,0.022,-0.594,-0.062,0.499,23.93,31.91,23.53,-41.2,97.8,43.4,34.43,95.7,0.0,1.735,2.302
11-02-2019 03:00,9820,12.28,0.018,-0.588,-0.06,0.467,23.94,31.71,23.54,-41.07,97.9,43.46,34.45,95.8,0.0,1.562,2.584
11-02-2019 03:30,9821,12.26,0.021,-0.596,-0.062,0.422,23.94,31.81,23.58,-41.12,97.9,43.57,34.55,95.7,0.0,1.386,2.343
11-02-2019 04:00,9822,12.3,0.025,-0.601,-0.052,0.285,23.93,31.69,23.59,-40.89,97.9,43.61,34.57,95.8,0.0,1.651,2.621
11-02-2019 04:30,9823,12.33,0.023,-0.6,-0.063,0.181,23.94,31.75,23.51,-40.75,97.9,43.66,34.67,95.9,0.0,1.621,2.41
11-02-2019 05:00,9824,12.22,0.035,-0.59,-0.061,0.117,23.97,31.58,23.46,-40.8,97.9,43.81,34.75,96.0,0.0,1.692,2.427
11-02-2019 05:30,9825,12.33,0.034,-0.597,-0.045,0.085,23.96,31.67,23.46,-40.81,97.8,44.18,35.05,96.1,0.0,1.497,2.29
11-02-2019 06:00,9826,12.33,0.109,-0.581,-0.039,0.09,23.91,31.69,23.49,-40.84,97.8,44.26,35.11,96.1,0.0,1.806,2.82
11-02-2019 06:30,9827,12.33,9.05,0.953,1.345,-0.026,23.93,31.71,23.51,-40.75,97.8,44.37,35.19,96.2,0.0,8.8,9.54
11-02-2019 07:00,9828,12.42,58.73,9.6,9.29,0.945,24.05,31.93,23.62,-40.97,97.8,44.56,35.3,96.1,0.0,50.84,52.98
11-02-2019 07:30,9829,13.03,172.4,18.85,14.3,1.692,24.68,32.35,23.84,-40.91,97.7,45.52,35.93,96.1,0.508,101.9,149.9
11-02-2019 08:00,9830,13.41,253.1,35.58,27.53,3.201,25.43,32.81,24.37,-40.85,94.1,46.49,36.69,96.1,0.0,178.7,219.2
11-02-2019 08:30,9831,13.69,366.5,82.0,31.58,3.285,25.92,33.38,24.78,-40.91,91.6,49.97,39.5,96.1,0.0,203.9,294.9
11-02-2019 09:00,9832,14.0,549.0,89.6,31.71,3.004,27.44,34.39,25.51,-40.74,87,61.89,49.49,95.9,0.0,207.9,425.6
11-02-2019 09:30,9833,14.04,650.6,151.7,58.52,5.203,29.11,35.48,26.39,-29.05,83.9,67.6,54.11,94.6,0.0,334.9,517.1
11-02-2019 10:00,9834,14.01,477.5,93.2,63.4,6.77,31.02,37.05,26.83,5.027,83.8,68.67,54.82,93.9,0.0,347.3,410.0
11-02-2019 10:30,9835,13.41,621.4,95.3,82.9,7.841,32.96,37.66,26.9,8.87,85,68.65,54.68,92.9,0.0,374.9,515.2
11-02-2019 11:00,9836,13.38,735.8,78.99,74.46,7.565,32.3,34.14,27.37,8.28,79.43,68.0,54.15,92.5,0.0,356.1,620.4
11-02-2019 11:30,9837,13.38,937.0,75.8,217.3,9.17,31.8,40.11,28.07,0.508,74.22,72.17,57.61,90.7,0.0,370.3,764.5
11-02-2019 12:00,9838,13.39,832.0,70.23,247.9,13.41,31.22,33.36,28.62,1.698,71.44,70.11,55.79,90.2,0.0,413.6,687.1
